id;name;indexName;description;webUrl;inMenu;inList;metaTitle;metaDescription;manufacturingCompanyName;postalAddress;contactEmail;europeanResellerManufacturingCompanyName;europeanResellerPostalAddress;europeanResellerContactEmail;
"2442";"Flextail";"flextail";"<p>Flextail vyrába kompaktné vybavenie pre kemping a outdoor. Najznámejšie sú prenosné repelenty proti komárom, miniatúrne elektrické pumpy na karimatky a nafukovacie vybavenie, kempingové svetlá a nafukovacie karimatky.</p><p>Značku Flextail nájdete na PremiumStore.sk v kategóriách <a href=""/outdoor/"">Outdoor</a> a <a href=""/prislusenstvo-pre-bicykle/"">Príslušenstvo pre bicykle</a>.</p>";"";"0";"1";"Flextail – outdoor a kempingové vybavenie | PremiumStore.sk";"Flextail vyrába kompaktné vybavenie pre kemping a outdoor. Najznámejšie sú prenosné repelenty proti komárom, miniatúrne elektrické pumpy na karimatky a…";"";"";"";"";"";"";
"2967";"BOYA";"boya";"<p>BOYA vyrába mikrofóny pre video, podcast a mobilné natáčanie. V ponuke sú klopové (lavalier) mikrofóny, bezdrôtové sety, smerové mikrofóny na fotoaparát a protivetrné kryty.</p><p>Značku BOYA nájdete na PremiumStore.sk v kategórii <a href=""/audio-technika/"">Audio technika</a>.</p>";"";"0";"1";"BOYA – mikrofóny pre video a podcast | PremiumStore.sk";"BOYA vyrába mikrofóny pre video, podcast a mobilné natáčanie. V ponuke sú klopové (lavalier) mikrofóny, bezdrôtové sety, smerové mikrofóny na fotoaparát a…";"";"";"";"";"";"";
"147";"Trizand";"trizand";"<p>TRIZAND je poľská značka športového a outdoorového vybavenia. Ponúka doplnky pre cyklistiku, paddleboardy a pumpy k nim, turistické a kempingové vybavenie a pomôcky pre domáce cvičenie.</p><p>Značku Trizand nájdete na PremiumStore.sk v kategóriách <a href=""/sportovni-vybavenie/"">Sportovní vybavenie</a>, <a href=""/turistika/"">Turistika</a>, <a href=""/posilnovanie-a-fitness/"">Posilňovanie a fitness</a> a <a href=""/cyklistika/"">Cyklistika</a>.</p>";"";"0";"1";"Trizand – šport, turistika a outdoor | PremiumStore.sk";"TRIZAND je poľská značka športového a outdoorového vybavenia. Ponúka doplnky pre cyklistiku, paddleboardy a pumpy k nim, turistické a kempingové vybavenie a…";"";"";"";"";"";"";
"2409";"QCY";"qcy";"<p>QCY je čínska značka cenovo dostupných bezdrôtových slúchadiel. Rady T a H zahŕňajú TWS slúchadlá do uší aj náhlavné modely, mnohé s aktívnym potlačením hluku (ANC) a dlhou výdržou.</p><p>Značku QCY nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a> a <a href=""/reproduktory-2/"">Reproduktory</a>.</p>";"";"0";"1";"QCY – bezdrôtové slúchadlá | PremiumStore.sk";"QCY je čínska značka cenovo dostupných bezdrôtových slúchadiel. Rady T a H zahŕňajú TWS slúchadlá do uší aj náhlavné modely, mnohé s aktívnym potlačením…";"";"";"";"";"";"";
"1194";"Banquet";"banquet";"<p>Banquet je česká značka kuchynského vybavenia. V ponuke sú smaltované a nerezové hrnce a kanvice, termohrnce, digitálne kuchynské váhy, nože, pečivo a doplnky do kuchyne.</p><p>Značku Banquet nájdete na PremiumStore.sk v kategóriách <a href=""/nadobie/"">Nádobie</a>, <a href=""/kuchynske-potreby/"">Kuchynské potreby</a>, <a href=""/kavovary-a-espressa/"">Kávovary a espressá</a> a <a href=""/kuchynske-nadobie/"">Kuchynské nádobie</a>.</p>";"";"0";"1";"Banquet – nádobie a kuchynské potreby | PremiumStore.sk";"Banquet je česká značka kuchynského vybavenia. V ponuke sú smaltované a nerezové hrnce a kanvice, termohrnce, digitálne kuchynské váhy, nože, pečivo a…";"";"";"";"";"";"";
"564";"Mg Wires";"mg-wires";"<p>MG WIRES je výrobca káblov pre fotovoltaické inštalácie. Ponúka solárne káble H1Z2Z2-K na 1500 V v prierezoch 4 a 6 mm² v čiernom aj červenom prevedení, odolné voči UV a poveternostným vplyvom.</p><p>Značku Mg Wires nájdete na PremiumStore.sk v kategórii <a href=""/kable-a-vodice/"">Káble a vodiče</a>.</p>";"";"0";"1";"Mg Wires – solárne káble pre fotovoltaiku | PremiumStore.sk";"MG WIRES je výrobca káblov pre fotovoltaické inštalácie. Ponúka solárne káble H1Z2Z2-K na 1500 V v prierezoch 4 a 6 mm² v čiernom aj červenom prevedení…";"";"";"";"";"";"";
"1086";"Salente";"salente";"<p>SALENTE je česká značka dostupných domácich spotrebičov. Ponuka zahŕňa tyčové a robotické vysávače, horúcovzdušné fritézy, multifunkčné hrnce a príslušenstvo k malým spotrebičom.</p><p>Značku Salente nájdete na PremiumStore.sk v kategóriách <a href=""/vysavace/"">Vysávače</a>, <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a>, <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a> a <a href=""/osobne-vahy/"">Osobné váhy</a>.</p>";"";"0";"1";"Salente – malé spotrebiče pre domácnosť | PremiumStore.sk";"SALENTE je česká značka dostupných domácich spotrebičov. Ponuka zahŕňa tyčové a robotické vysávače, horúcovzdušné fritézy, multifunkčné hrnce a príslušenstvo…";"";"";"";"";"";"";
"1038";"Candy";"candy";"<p>Candy je talianska značka domácich spotrebičov. V ponuke sú práčky a sušičky, chladničky, umývačky riadu, vstavané rúry a varné dosky.</p><p>Značku Candy nájdete na PremiumStore.sk v kategóriách <a href=""/pracky/"">Práčky</a>, <a href=""/susicky/"">Sušičky</a>, <a href=""/varne-dosky/"">Varné dosky</a> a <a href=""/vstavane-rury/"">Vstavané rúry</a>.</p>";"";"0";"1";"Candy – práčky, sušičky a vstavané spotrebiče | PremiumStore.sk";"Candy je talianska značka domácich spotrebičov. V ponuke sú práčky a sušičky, chladničky, umývačky riadu, vstavané rúry a varné dosky.";"";"";"";"";"";"";
"1098";"Russell Hobbs";"russell-hobbs";"<p>Russell Hobbs je britská značka malých spotrebičov, ktorá preslávila rýchlovarnú kanvicu. Dnes ponúka kanvice a kávovary, hriankovače a sendvičovače, mixéry, žehličky a naparovače.</p><p>Značku Russell Hobbs nájdete na PremiumStore.sk v kategóriách <a href=""/priprava-napojov/"">Príprava nápojov</a>, <a href=""/zehlicky/"">Žehličky</a>, <a href=""/sendvicovace--hriankovace--vaflovace/"">Sendvičovače, hriankovače, vaflovače</a> a <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a>.</p>";"";"0";"1";"Russell Hobbs – kuchynské spotrebiče a žehličky | PremiumStore.sk";"Russell Hobbs je britská značka malých spotrebičov, ktorá preslávila rýchlovarnú kanvicu. Dnes ponúka kanvice a kávovary, hriankovače a sendvičovače, mixéry…";"";"";"";"";"";"";
"2904";"NILS";"nils";"<p>NILS je poľská značka športového vybavenia. Najsilnejšia je v kolobežkách radu Extreme – skladacích mestských aj triedy freestyle – dopĺňajú ju korčule, skateboardy a ochranné prvky.</p><p>Značku NILS nájdete na PremiumStore.sk v kategórii <a href=""/sportovni-vybavenie/"">Sportovní vybavenie</a>.</p>";"";"0";"1";"NILS – kolobežky a športové vybavenie | PremiumStore.sk";"NILS je poľská značka športového vybavenia. Najsilnejšia je v kolobežkách radu Extreme – skladacích mestských aj triedy freestyle – dopĺňajú ju korčule…";"";"";"";"";"";"";
"2715";"MERACH";"merach";"<p>MERACH vyrába stroje pre domáce cvičenie. Ponúka spinningové a ležérne rotopedy, veslovacie trenažéry, bežecké pásy a masážne pomôcky, väčšinou s pripojením do vlastnej tréningovej aplikácie.</p><p>Značku MERACH nájdete na PremiumStore.sk v kategóriách <a href=""/fitness-naradie-a-vybavenie/"">Fitness náradie a vybavenie</a>, <a href=""/stacionarne-bicykle/"">Stacionárne Bicykle</a> a <a href=""/elektricke-bezecke-pasy/"">Elektrické bežecké pásy</a>.</p>";"";"0";"1";"MERACH – domáce fitness stroje | PremiumStore.sk";"MERACH vyrába stroje pre domáce cvičenie. Ponúka spinningové a ležérne rotopedy, veslovacie trenažéry, bežecké pásy a masážne pomôcky, väčšinou s pripojením…";"";"";"";"";"";"";
"1179";"Bravo";"bravo";"<p>BRAVO je česká značka dostupných malých spotrebičov. V ponuke sú rýchlovarné kanvice a kávovary, kúpeľňové infražiariče, sušiče vlasov, mixéry a kuchynské roboty.</p><p>Značku Bravo nájdete na PremiumStore.sk v kategóriách <a href=""/priprava-napojov/"">Príprava nápojov</a>, <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>, <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a> a <a href=""/zehlicky/"">Žehličky</a>.</p>";"";"0";"1";"Bravo – malé spotrebiče do domácnosti | PremiumStore.sk";"BRAVO je česká značka dostupných malých spotrebičov. V ponuke sú rýchlovarné kanvice a kávovary, kúpeľňové infražiariče, sušiče vlasov, mixéry a kuchynské…";"";"";"";"";"";"";
"1056";"Bellissima";"bellissima";"<p>Bellissima je talianska značka prístrojov na úpravu vlasov zo skupiny Imetec. Ponúka sušiče, žehličky a kulmy vrátane automatických modelov na tvorbu vĺn a kučier radu Ricci&Curl.</p><p>Značku Bellissima nájdete na PremiumStore.sk v kategórii <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>.</p>";"";"0";"1";"Bellissima – starostlivosť o vlasy | PremiumStore.sk";"Bellissima je talianska značka prístrojov na úpravu vlasov zo skupiny Imetec. Ponúka sušiče, žehličky a kulmy vrátane automatických modelov na tvorbu vĺn a…";"";"";"";"";"";"";
"2118";"Oral-B";"oral-b";"<p>Oral-B je značka ústnej hygieny zo skupiny Procter & Gamble. Vyrába rotačno-oscilačné elektrické zubné kefky vrátane prémiového radu iO s magnetickým pohonom, detské kefky a náhradné hlavice.</p><p>Značku Oral-B nájdete na PremiumStore.sk v kategórii <a href=""/starostlivost-o-zuby/"">Starostlivosť o zuby</a>.</p>";"";"0";"1";"Oral-B – elektrické zubné kefky | PremiumStore.sk";"Oral-B je značka ústnej hygieny zo skupiny Procter & Gamble. Vyrába rotačno-oscilačné elektrické zubné kefky vrátane prémiového radu iO s magnetickým…";"";"";"";"";"";"";
"2613";"Lexar";"lexar";"<p>Lexar je výrobca pamäťových médií. V ponuke sú microSD a SD karty vrátane rýchlych fotografických a video radov, USB kľúče a prenosné SSD disky radu SL s rýchlosťami až v tisícoch MB/s.</p><p>Značku Lexar nájdete na PremiumStore.sk v kategóriách <a href=""/pamatove-karty-6/"">Pamäťové karty</a>, <a href=""/pendrive/"">Pendrive</a>, <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a> a <a href=""/citacky-kariet-2/"">Čítačky kariet</a>.</p>";"";"0";"1";"Lexar – pamäťové karty a SSD disky | PremiumStore.sk";"Lexar je výrobca pamäťových médií. V ponuke sú microSD a SD karty vrátane rýchlych fotografických a video radov, USB kľúče a prenosné SSD disky radu SL s…";"";"";"";"";"";"";
"918";"Braun";"braun";"<p>Braun je nemecká značka prístrojov pre osobnú starostlivosť. Ťažiskom sú holiace strojčeky radu Series 5 až 9 a náhradné planžety a hlavice k nim, ďalej zastrihávače, epilátory a teplomery.</p><p>Značku Braun nájdete na PremiumStore.sk v kategóriách <a href=""/holiace-strojceky/"">Holiace strojčeky</a>, <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>, <a href=""/zehlicky/"">Žehličky</a> a <a href=""/grily--pekarne--varice/"">Grily, pekárne, variče</a>.</p>";"";"0";"1";"Braun – holiace strojčeky a osobná starostlivosť | PremiumStore.sk";"Braun je nemecká značka prístrojov pre osobnú starostlivosť. Ťažiskom sú holiace strojčeky radu Series 5 až 9 a náhradné planžety a hlavice k nim, ďalej…";"";"";"";"";"";"";
"1044";"Whirlpool";"whirlpool";"<p>Whirlpool je americký výrobca domácich spotrebičov. V ponuke sú práčky a sušičky, chladničky, umývačky riadu, vstavané rúry, varné dosky a mikrovlnné rúry.</p><p>Značku Whirlpool nájdete na PremiumStore.sk v kategóriách <a href=""/vstavane-rury/"">Vstavané rúry</a>, <a href=""/pracky/"">Práčky</a>, <a href=""/vstavane-umyvacky-riadu/"">Vstavané umývačky riadu</a> a <a href=""/vstavane-mikrovlnne-rury/"">Vstavané mikrovlnné rúry</a>.</p>";"";"0";"1";"Whirlpool – domáce spotrebiče | PremiumStore.sk";"Whirlpool je americký výrobca domácich spotrebičov. V ponuke sú práčky a sušičky, chladničky, umývačky riadu, vstavané rúry, varné dosky a mikrovlnné rúry.";"";"";"";"";"";"";
"915";"Yamaha";"yamaha";"<p>Yamaha je japonský výrobca s presahom od hudobných nástrojov po audio techniku. V našej ponuke sú hi-fi a AV zosilňovače, receivery, reproduktorové sústavy, soundbary a sieťové prehrávače.</p><p>Značku Yamaha nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/reproduktory-2/"">Reproduktory</a> a <a href=""/prislusenstvo-k-tv--audio--video/"">Príslušenstvo</a>.</p>";"";"0";"1";"Yamaha – hi-fi zosilňovače a reproduktory | PremiumStore.sk";"Yamaha je japonský výrobca s presahom od hudobných nástrojov po audio techniku. V našej ponuke sú hi-fi a AV zosilňovače, receivery, reproduktorové sústavy…";"";"";"";"";"";"";
"156";"Dospel";"dospel";"<p>DOSPEL je poľský výrobca ventilačnej techniky. Vyrába kúpeľňové a kuchynské ventilátory radu POLO vrátane verzií s automatickou žalúziou a časovačom, potrubné ventilátory a vzduchotechnické príslušenstvo.</p><p>Značku Dospel nájdete na PremiumStore.sk v kategóriách <a href=""/ventilacne-technika/"">Ventilačné technika</a> a <a href=""/zalozne-zdroje-a-ups/"">Záložné zdroje a UPS</a>.</p>";"";"0";"1";"Dospel – ventilátory a vzduchotechnika | PremiumStore.sk";"DOSPEL je poľský výrobca ventilačnej techniky. Vyrába kúpeľňové a kuchynské ventilátory radu POLO vrátane verzií s automatickou žalúziou a časovačom…";"";"";"";"";"";"";
"912";"Energy Sistem";"energy-sistem";"<p>Energy Sistem je španielska značka spotrebnej audio techniky. Ponúka bezdrôtové aj drôtové slúchadlá radu Urban, prenosné Bluetooth reproduktory vrátane odolných outdoorových modelov a autorádiá.</p><p>Značku Energy Sistem nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a> a <a href=""/reproduktory-2/"">Reproduktory</a>.</p>";"";"0";"1";"Energy Sistem – slúchadlá a bezdrôtové reproduktory | PremiumStore.sk";"Energy Sistem je španielska značka spotrebnej audio techniky. Ponúka bezdrôtové aj drôtové slúchadlá radu Urban, prenosné Bluetooth reproduktory vrátane…";"";"";"";"";"";"";
"1959";"Neutrik";"neutrik";"<p>Neutrik je lichtenštajnský výrobca konektorov a referenčný štandard v profesionálnom audiu. Vyrába XLR konektory a panelové zásuvky, jacky 6,3 mm, speakON, adaptéry a redukcie s vysokou mechanickou odolnosťou.</p><p>Značku Neutrik nájdete na PremiumStore.sk v kategóriách <a href=""/kable--konektory-a-redukcie/"">Káble, konektory a redukcie</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Neutrik – profesionálne audio konektory | PremiumStore.sk";"Neutrik je lichtenštajnský výrobca konektorov a referenčný štandard v profesionálnom audiu. Vyrába XLR konektory a panelové zásuvky, jacky 6,3 mm, speakON…";"";"";"";"";"";"";
"1284";"Sony";"sony";"<p>Sony je japonský výrobca spotrebnej elektroniky. V našej ponuke sú slúchadlá radu WH a LinkBuds s potlačením hluku, prenosné reproduktory a herné príslušenstvo pre konzoly PlayStation.</p><p>Značku Sony nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/herne-zariadenia-2/"">Herné zariadenia</a> a <a href=""/reproduktory-2/"">Reproduktory</a>.</p>";"";"0";"1";"Sony – slúchadlá, audio a PlayStation | PremiumStore.sk";"Sony je japonský výrobca spotrebnej elektroniky. V našej ponuke sú slúchadlá radu WH a LinkBuds s potlačením hluku, prenosné reproduktory a herné…";"";"";"";"";"";"";
"2301";"Habotest";"habotest";"<p>Habotest vyrába cenovo dostupnú meraciu techniku pre elektrikárov a domáce použitie. V ponuke sú digitálne a kliešťové multimetre, testery zásuviek, skúšačky napätia, pyrometre, decibelmetre, anemometre, vlhkomery a detektory úniku plynu.</p><p>Značku Habotest nájdete na PremiumStore.sk v kategóriách <a href=""/meracie-technika/"">Meracia technika</a> a <a href=""/teplomery-3/"">Teplomery</a>.</p>";"";"0";"1";"Habotest – meracie prístroje a detektory | PremiumStore.sk";"Habotest vyrába cenovo dostupnú meraciu techniku pre elektrikárov a domáce použitie. V ponuke sú digitálne a kliešťové multimetre, testery zásuviek, skúšačky…";"";"";"";"";"";"";
"2268";"baseus";"baseus";"<p>Baseus je značka mobilného príslušenstva so silným dizajnom. Ponuka zahŕňa nabíjacie a dátové káble radu Cafule, USB a GaN nabíjačky do siete aj do auta, powerbanky, držiaky a USB huby.</p><p>Značku baseus nájdete na PremiumStore.sk v kategóriách <a href=""/usb-kable-4/"">USB káble</a>, <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a>, <a href=""/prislusenstvo-10/"">Príslušenstvo</a> a <a href=""/nabijacky-4/"">Nabíjačky</a>.</p>";"";"0";"1";"baseus – nabíjačky, káble a príslušenstvo | PremiumStore.sk";"Baseus je značka mobilného príslušenstva so silným dizajnom. Ponuka zahŕňa nabíjacie a dátové káble radu Cafule, USB a GaN nabíjačky do siete aj do auta…";"";"";"";"";"";"";
"2622";"Huion";"huion";"<p>Huion vyrába grafické tablety pre digitálne kreslenie a retuš. Rady H a Kamvas zahŕňajú tablety bez displeja aj pero-displeje s citlivosťou na prítlak, bezbatériovými perami a podporou hlavných grafických programov.</p><p>Značku Huion nájdete na PremiumStore.sk v kategóriách <a href=""/graficke-tablety-3/"">Grafické tablety</a> a <a href=""/tablety-4/"">Tablety</a>.</p>";"";"0";"1";"Huion – grafické tablety | PremiumStore.sk";"Huion vyrába grafické tablety pre digitálne kreslenie a retuš. Rady H a Kamvas zahŕňajú tablety bez displeja aj pero-displeje s citlivosťou na prítlak…";"";"";"";"";"";"";
"1512";"Verbatim";"verbatim";"<p>Verbatim je tradičná značka záznamových médií. Ponúka optické médiá CD-R, DVD a Blu-ray, USB kľúče, pamäťové karty a prenosné SSD disky radu Store'n'Go.</p><p>Značku Verbatim nájdete na PremiumStore.sk v kategóriách <a href=""/pamatove-media-2/"">Pamäťové médiá</a>, <a href=""/monitory-2/"">Monitory</a>, <a href=""/prislusenstvo-10/"">Príslušenstvo</a> a <a href=""/pc-periferie-2/"">PC periférie</a>.</p>";"";"0";"1";"Verbatim – pamäťové médiá a SSD | PremiumStore.sk";"Verbatim je tradičná značka záznamových médií. Ponúka optické médiá CD-R, DVD a Blu-ray, USB kľúče, pamäťové karty a prenosné SSD disky radu Store'n'Go.";"";"";"";"";"";"";
"2046";"Nintendo";"nintendo";"<p>Nintendo je japonský výrobca herných konzol a hier. V ponuke sú konzoly Nintendo Switch, hry k nim vrátane sérií Zelda, Mario a Pokémon a originálne herné príslušenstvo.</p><p>Značku Nintendo nájdete na PremiumStore.sk v kategórii <a href=""/herne-zariadenia-2/"">Herné zariadenia</a>.</p>";"";"0";"1";"Nintendo – konzoly a hry Nintendo Switch | PremiumStore.sk";"Nintendo je japonský výrobca herných konzol a hier. V ponuke sú konzoly Nintendo Switch, hry k nim vrátane sérií Zelda, Mario a Pokémon a originálne herné…";"";"";"";"";"";"";
"2316";"Meross";"meross";"<p>Meross vyrába zariadenia pre smart domácnosť s podporou Apple HomeKit, Google Home aj Alexa. V ponuke sú inteligentné zásuvky a vypínače, LED pásy a žiarovky, termostaty a termostatické radiátorové hlavice.</p><p>Značku Meross nájdete na PremiumStore.sk v kategóriách <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/riadiace-jednotky/"">Riadiace jednotky</a>, <a href=""/osvetlenie/"">Osvetlenie</a> a <a href=""/led-osvetlenie/"">LED osvetlenie</a>.</p>";"";"0";"1";"Meross – smart domácnosť a termostaty | PremiumStore.sk";"Meross vyrába zariadenia pre smart domácnosť s podporou Apple HomeKit, Google Home aj Alexa. V ponuke sú inteligentné zásuvky a vypínače, LED pásy a…";"";"";"";"";"";"";
"2391";"NIIMBOT";"niimbot";"<p>NIIMBOT vyrába kompaktné termotlačiarne štítkov ovládané cez mobil. K modelom radu B a D dodáva široký sortiment nalepovacích termoetikiet v rôznych rozmeroch a farbách.</p><p>Značku NIIMBOT nájdete na PremiumStore.sk v kategórii <a href=""/kancelaria-a-skola/"">Kancelária a škola</a>.</p>";"";"0";"1";"NIIMBOT – štítkovače a termoetikety | PremiumStore.sk";"NIIMBOT vyrába kompaktné termotlačiarne štítkov ovládané cez mobil. K modelom radu B a D dodáva široký sortiment nalepovacích termoetikiet v rôznych…";"";"";"";"";"";"";
"1794";"Girmi";"girmi";"<p>Girmi je talianska značka malých kuchynských spotrebičov. Ponúka mixéry a kuchynské roboty, fritézy a hrnce, kávovary a prístroje na prípravu nápojov, zmrzlinovače a hriankovače.</p><p>Značku Girmi nájdete na PremiumStore.sk v kategóriách <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a>, <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a>, <a href=""/priprava-napojov/"">Príprava nápojov</a> a <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>.</p>";"";"0";"1";"Girmi – talianske malé spotrebiče | PremiumStore.sk";"Girmi je talianska značka malých kuchynských spotrebičov. Ponúka mixéry a kuchynské roboty, fritézy a hrnce, kávovary a prístroje na prípravu nápojov…";"";"";"";"";"";"";
"2352";"SwitchBot";"switchbot";"<p>SwitchBot rieši smart domácnosť bez zásahu do elektroinštalácie. Vyrába robotické spínače na existujúce vypínače, senzory teploty a vlhkosti, motorizované ovládanie závesov a rolet, bezdrôtové diaľkové spínače a rozbočovače.</p><p>Značku SwitchBot nájdete na PremiumStore.sk v kategóriách <a href=""/riadiace-jednotky/"">Riadiace jednotky</a>, <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/led-osvetlenie/"">LED osvetlenie</a> a <a href=""/osvetlenie/"">Osvetlenie</a>.</p>";"";"0";"1";"SwitchBot – smart domácnosť bez rekonštrukcie | PremiumStore.sk";"SwitchBot rieši smart domácnosť bez zásahu do elektroinštalácie. Vyrába robotické spínače na existujúce vypínače, senzory teploty a vlhkosti, motorizované…";"";"";"";"";"";"";
"2187";"GameSir";"gamesir";"<p>GameSir vyrába herné ovládače pre PC, konzoly aj mobilné hranie. Ponúka bezdrôtové a drôtové gamepady vrátane modelov s Hall-effect páčkami, mobilné držiaky a herné adaptéry.</p><p>Značku GameSir nájdete na PremiumStore.sk v kategóriách <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>, <a href=""/herne-ovladace-4/"">Herné ovládače</a> a <a href=""/herne-zariadenia-2/"">Herné zariadenia</a>.</p>";"";"0";"1";"GameSir – herné ovládače a volanty | PremiumStore.sk";"GameSir vyrába herné ovládače pre PC, konzoly aj mobilné hranie. Ponúka bezdrôtové a drôtové gamepady vrátane modelov s Hall-effect páčkami, mobilné držiaky…";"";"";"";"";"";"";
"1128";"Scanpart";"scanpart";"<p>ScanPart je holandská značka spotrebného materiálu k domácim spotrebičom. Ponúka odvápňovače a čistiace tablety pre kávovary, opakovane plniteľné kapsuly pre Nespresso a Dolce Gusto, filtre a náhradné diely k práčkam.</p><p>Značku Scanpart nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a>, <a href=""/priprava-napojov/"">Príprava nápojov</a>, <a href=""/pracky/"">Práčky</a> a <a href=""/kuchynske-potreby/"">Kuchynské potreby</a>.</p>";"";"0";"1";"Scanpart – príslušenstvo a čistenie spotrebičov | PremiumStore.sk";"ScanPart je holandská značka spotrebného materiálu k domácim spotrebičom. Ponúka odvápňovače a čistiace tablety pre kávovary, opakovane plniteľné kapsuly pre…";"";"";"";"";"";"";
"591";"Etelec";"etelec";"<p>etelec je taliansky výrobca spojovacieho materiálu pre elektroinštaláciu. Špecializuje sa na gélové káblové spojky radu EVO s krytím IP68, vhodné na priame uloženie do zeme aj do vlhkého prostredia.</p><p>Značku Etelec nájdete na PremiumStore.sk v kategórii <a href=""/instalacne-prislusenstvo/"">Inštalačné príslušenstvo</a>.</p>";"";"0";"1";"Etelec – gélové káblové spojky | PremiumStore.sk";"etelec je taliansky výrobca spojovacieho materiálu pre elektroinštaláciu. Špecializuje sa na gélové káblové spojky radu EVO s krytím IP68, vhodné na priame…";"";"";"";"";"";"";
"555";"Philips";"philips";"<p>Philips je holandská značka s veľmi širokým záberom. V našej ponuke sú žiarovky a svietidlá, mini projektory, elektrické zubné kefky Sonicare a drobná spotrebná elektronika.</p><p>Značku Philips nájdete na PremiumStore.sk v kategóriách <a href=""/starostlivost-o-zuby/"">Starostlivosť o zuby</a>, <a href=""/projektory-4/"">Projektory</a>, <a href=""/osvetlenie/"">Osvetlenie</a> a <a href=""/audio-technika/"">Audio technika</a>.</p>";"";"0";"1";"Philips – osvetlenie, projektory a ústna hygiena | PremiumStore.sk";"Philips je holandská značka s veľmi širokým záberom. V našej ponuke sú žiarovky a svietidlá, mini projektory, elektrické zubné kefky Sonicare a drobná…";"";"";"";"";"";"";
"996";"Evolveo";"evolveo";"<p>EVOLVEO je česká značka spotrebnej elektroniky. Najznámejšia je fotopascami StrongVision vrátane solárnych verzií, ďalej ponúka antény a DVB-T2 prijímače, baby monitory a telefóny pre seniorov.</p><p>Značku Evolveo nájdete na PremiumStore.sk v kategóriách <a href=""/anteny-a-satelity/"">Antény a satelity</a>, <a href=""/fotopasce-2/"">Fotopasce</a>, <a href=""/starostlivost-o-dieta/"">Starostlivosť o dieťa</a> a <a href=""/tlacidlove-telefony/"">Tlačidlové telefóny</a>.</p>";"";"0";"1";"Evolveo – fotopasce, antény a baby monitory | PremiumStore.sk";"EVOLVEO je česká značka spotrebnej elektroniky. Najznámejšia je fotopascami StrongVision vrátane solárnych verzií, ďalej ponúka antény a DVB-T2 prijímače…";"";"";"";"";"";"";
"1032";"Amica";"amica";"<p>Amica je poľský výrobca domácich spotrebičov. V ponuke sú chladničky a mrazničky, vstavané rúry a varné dosky, odsávače pár, sporáky a umývačky riadu.</p><p>Značku Amica nájdete na PremiumStore.sk v kategóriách <a href=""/chladnicky/"">Chladničky</a>, <a href=""/varne-dosky/"">Varné dosky</a>, <a href=""/vstavane-rury/"">Vstavané rúry</a> a <a href=""/digestory/"">Digestory</a>.</p>";"";"0";"1";"Amica – vstavané spotrebiče a chladničky | PremiumStore.sk";"Amica je poľský výrobca domácich spotrebičov. V ponuke sú chladničky a mrazničky, vstavané rúry a varné dosky, odsávače pár, sporáky a umývačky riadu.";"";"";"";"";"";"";
"51";"Virone";"virone";"<p>VIRONE je poľská značka elektroinštalačného materiálu. Ponúka elektromery na DIN lištu, PIR pohybové snímače, revízne dvierka, ventilačné mriežky, predlžovacie prívody a drobnú spínaciu techniku.</p><p>Značku Virone nájdete na PremiumStore.sk v kategóriách <a href=""/ventilacne-technika/"">Ventilačné technika</a>, <a href=""/elektromery-a-spinacie-technika/"">Elektromery a spínacie technika</a>, <a href=""/predlzovacky--zasuvky--vidlica/"">Predlžovacie káble a vidlice</a> a <a href=""/zabezpecenie/"">Zabezpečenie</a>.</p>";"";"0";"1";"Virone – elektroinštalačný materiál | PremiumStore.sk";"VIRONE je poľská značka elektroinštalačného materiálu. Ponúka elektromery na DIN lištu, PIR pohybové snímače, revízne dvierka, ventilačné mriežky…";"";"";"";"";"";"";
